100,16
Ground,78,1,1,1
Ground,78,0,1,1
Ground,79,0,1,1
Ground,79,1,1,1
Ground,54,1,1,1
Ground,53,1,1,1
Ground,52,1,1,1
Ground,51,1,1,1
Ground,50,1,1,1
Ground,49,1,1,1
Ground,48,1,1,1
Ground,47,1,1,1
Ground,46,1,1,1
Ground,45,1,1,1
Ground,44,1,1,1
Ground,43,1,1,1
Ground,42,1,1,1
Ground,41,1,1,1
Ground,40,1,1,1
Ground,39,1,1,1
Ground,38,1,1,1
Ground,37,1,1,1
Ground,38,0,1,1
Ground,39,0,1,1
Ground,40,0,1,1
Ground,41,0,1,1
Ground,42,0,1,1
Ground,43,0,1,1
Ground,44,0,1,1
Ground,45,0,1,1
Ground,46,0,1,1
Ground,47,0,1,1
Ground,37,0,1,1
Ground,48,0,1,1
Ground,49,0,1,1
Ground,50,0,1,1
Ground,52,0,1,1
Ground,51,0,1,1
Ground,53,0,1,1
Ground,54,0,1,1
Block,49,14,1,1
Coin,50,14,1,1
Block,53,13,1,1
Block,43,12,1,1
Ground,19,11,1,1
Ground,24,11,1,1
Ground,25,11,1,1
Ground,27,11,1,1
Ground,32,11,1,1
Ground,47,11,1,1
Ground,59,11,1,1
Ground,61,11,1,1
Ground,69,11,1,1
Ground,79,11,1,1
Ground,16,10,1,1
Ground,17,10,1,1
Ground,21,10,1,1
Ground,22,10,1,1
Ground,36,10,1,1
Ground,39,10,1,1
Ground,42,10,1,1
Ground,49,10,1,1
Ground,60,10,1,1
Ground,68,10,1,1
Ground,69,10,1,1
Ground,82,10,1,1
Coin,49,9,1,1
Ground,52,9,1,1
Coin,38,8,1,1
Goomba,81,8,1,1
Ground,18,7,1,1
Question,38,7,1,1
Ground,48,7,1,1
Ground,81,7,1,1
Ground,82,7,1,1
Ground,19,6,1,1
Ground,34,6,1,1
Ground,35,6,1,1
Ground,43,6,1,1
Ground,49,6,1,1
Ground,54,6,1,1
Coin,58,6,1,1
Ground,60,6,1,1
Ground,73,6,1,1
Ground,76,6,1,1
Ground,77,6,1,1
Coin,81,6,1,1
Coin,82,6,1,1
Coin,83,6,1,1
Ground,79,5,1,1
Ground,17,4,1,1
PipeBody,27,4,2,1
PipeBody,29,4,2,1
Ground,31,4,1,1
PipeBody,32,4,2,1
Goomba,35,4,1,1
Ground,48,4,1,1
Ground,51,4,1,1
Ground,58,4,1,1
Ground,59,4,1,1
Ground,64,4,1,1
Ground,70,4,1,1
Ground,74,4,1,1
Ground,75,4,1,1
PipeBody,77,4,2,1
Ground,79,4,1,1
Ground,16,3,1,1
Ground,17,3,1,1
Ground,18,3,1,1
Ground,20,3,1,1
Ground,21,3,1,1
Ground,22,3,1,1
Ground,24,3,1,1
Ground,25,3,1,1
Ground,28,3,1,1
Ground,30,3,1,1
Ground,33,3,1,1
Ground,35,3,1,1
Ground,36,3,1,1
Ground,46,3,1,1
Ground,53,3,1,1
Ground,54,3,1,1
Ground,55,3,1,1
Ground,59,3,1,1
Ground,60,3,1,1
Ground,61,3,1,1
Ground,62,3,1,1
Ground,64,3,1,1
Ground,69,3,1,1
Ground,73,3,1,1
Ground,75,3,1,1
Ground,77,3,1,1
Ground,78,3,1,1
Ground,81,3,1,1
Ground,83,3,1,1
Ground,18,2,1,1
Ground,22,2,1,1
Ground,24,2,1,1
Ground,25,2,1,1
Ground,28,2,1,1
Ground,29,2,1,1
Ground,31,2,1,1
Ground,34,2,1,1
Ground,36,2,1,1
Ground,39,2,1,1
Ground,40,2,1,1
Ground,44,2,1,1
Ground,47,2,1,1
Ground,48,2,1,1
Ground,58,2,1,1
Ground,62,2,1,1
Ground,65,2,1,1
Ground,66,2,1,1
Ground,69,2,1,1
Ground,72,2,1,1
Ground,75,2,1,1
Ground,78,2,1,1
Ground,80,2,1,1
Ground,82,2,1,1
Ground,23,1,1,1
Ground,25,1,1,1
Ground,26,1,1,1
Ground,27,1,1,1
Ground,28,1,1,1
Ground,29,1,1,1
Ground,30,1,1,1
Ground,31,1,1,1
Ground,32,1,1,1
Ground,35,1,1,1
Ground,55,1,1,1
Ground,57,1,1,1
Ground,60,1,1,1
Ground,62,1,1,1
Ground,67,1,1,1
Ground,72,1,1,1
Ground,76,1,1,1
Ground,77,1,1,1
Ground,80,1,1,1
Ground,81,1,1,1
Pipe,27,5,2,2
Pipe,29,5,2,2
Pipe,32,5,2,2
Ground,27,3,1,1
Ground,27,2,1,1
Ground,30,2,1,1
Ground,29,3,1,1
Ground,31,3,1,1
Ground,32,3,1,1
Ground,32,2,1,1
Ground,33,2,1,1
Ground,34,1,1,1
Ground,34,0,1,1
Ground,35,0,1,1
Ground,36,0,1,1
Ground,36,1,1,1
Ground,33,0,1,1
Ground,32,0,1,1
Ground,33,1,1,1
Ground,31,0,1,1
Ground,30,0,1,1
Ground,29,0,1,1
Ground,28,0,1,1
Ground,27,0,1,1
Ground,26,0,1,1
