100,15
Ground,1,1,1,1
Ground,2,1,1,1
Ground,3,1,1,1
Ground,3,0,1,1
Ground,2,0,1,1
Ground,1,0,1,1
Ground,0,1,1,1
Ground,0,0,1,1
Ground,7,1,1,1
Ground,7,0,1,1
Ground,8,0,1,1
Ground,9,0,1,1
Ground,10,0,1,1
Ground,11,0,1,1
Ground,11,1,1,1
Ground,10,1,1,1
Ground,9,1,1,1
Ground,8,1,1,1
Ground,16,1,1,1
Ground,16,0,1,1
Ground,17,0,1,1
Ground,18,0,1,1
Ground,19,0,1,1
Ground,20,0,1,1
Ground,20,1,1,1
Ground,19,1,1,1
Ground,18,1,1,1
Ground,17,1,1,1
Ground,26,1,1,1
Ground,26,0,1,1
Ground,27,1,1,1
Ground,27,0,1,1
Ground,28,0,1,1
Ground,28,1,1,1
Pipe,27,2,2,2
Block,0,13,1,1
Block,1,13,1,1
Block,2,13,1,1
Block,3,13,1,1
Block,4,13,1,1
Block,5,13,1,1
Block,6,13,1,1
Block,7,13,1,1
Block,8,13,1,1
Block,9,13,1,1
Block,10,13,1,1
Bar,40,1,3,1
Ground,33,0,1,1
Ground,33,1,1,1
Ground,34,1,1,1
Ground,34,2,1,1
Ground,33,2,1,1
Ground,34,0,1,1
Stair,34,3,1,1
Block,37,8,1,1
Block,38,8,1,1
Block,39,8,1,1
Block,41,8,1,1
Block,40,8,1,1
Block,45,0,1,1
Block,47,0,1,1
Block,46,0,1,1
Block,48,0,1,1
Block,49,0,1,1
Block,50,0,1,1
Bar,52,1,3,1
Block,41,3,1,1
Block,41,2,1,1
Block,42,3,1,1
Block,42,2,1,1
Block,47,6,1,1
Block,48,6,1,1
Block,49,6,1,1
Block,50,6,1,1
Block,51,6,1,1
Ground,59,0,1,1
Ground,60,0,1,1
Ground,61,0,1,1
Ground,62,0,1,1
Ground,63,0,1,1
Ground,64,0,1,1
Ground,64,1,1,1
Ground,63,1,1,1
Ground,62,1,1,1
Ground,61,1,1,1
