100,15
Ground,0,14,1,1
Ground,0,13,1,1
Ground,1,13,1,1
Ground,1,14,1,1
Ground,2,14,1,1
Ground,2,13,1,1
Ground,3,14,1,1
Ground,4,14,1,1
Ground,5,14,1,1
Ground,6,14,1,1
Ground,5,13,1,1
Ground,4,13,1,1
Ground,3,13,1,1
Ground,6,13,1,1
Ground,7,13,1,1
Ground,8,13,1,1
Ground,8,14,1,1
Ground,7,14,1,1
Ground,9,14,1,1
Ground,10,14,1,1
Ground,11,14,1,1
Ground,10,13,1,1
Ground,9,13,1,1
Ground,11,13,1,1
Ground,12,13,1,1
Ground,12,14,1,1
Ground,13,14,1,1
Ground,14,14,1,1
Ground,15,14,1,1
Ground,16,14,1,1
Ground,17,14,1,1
Ground,16,13,1,1
Ground,15,13,1,1
Ground,14,13,1,1
Ground,17,13,1,1
Ground,13,13,1,1
Ground,18,14,1,1
Ground,19,14,1,1
Ground,20,14,1,1
Ground,20,13,1,1
Ground,19,13,1,1
Ground,18,13,1,1
Ground,21,13,1,1
Ground,22,13,1,1
Ground,22,14,1,1
Ground,23,14,1,1
Ground,24,14,1,1
Ground,25,14,1,1
Ground,21,14,1,1
Ground,26,14,1,1
Ground,27,14,1,1
Ground,28,14,1,1
Ground,26,13,1,1
Ground,25,13,1,1
Ground,24,13,1,1
Ground,23,13,1,1
Ground,23,12,1,1
Ground,22,12,1,1
Ground,21,12,1,1
Ground,20,12,1,1
Ground,27,13,1,1
Ground,28,13,1,1
Ground,29,14,1,1
Ground,30,14,1,1
Ground,31,14,1,1
Ground,32,14,1,1
Ground,33,14,1,1
Ground,30,13,1,1
Ground,29,13,1,1
Ground,31,13,1,1
Ground,32,13,1,1
Ground,33,13,1,1
Ground,34,13,1,1
Ground,35,13,1,1
Ground,36,13,1,1
Ground,37,13,1,1
Ground,35,14,1,1
Ground,34,14,1,1
Ground,36,14,1,1
Ground,37,14,1,1
Ground,38,14,1,1
Ground,39,14,1,1
Ground,40,14,1,1
Ground,41,14,1,1
Ground,42,14,1,1
Ground,43,14,1,1
Ground,44,14,1,1
Ground,43,13,1,1
Ground,42,13,1,1
Ground,42,12,1,1
Ground,43,12,1,1
Ground,41,13,1,1
Ground,40,13,1,1
Ground,39,13,1,1
Ground,38,13,1,1
Ground,44,13,1,1
Ground,45,13,1,1
Ground,46,13,1,1
Ground,47,13,1,1
Ground,48,13,1,1
Ground,49,13,1,1
Ground,50,13,1,1
Ground,51,13,1,1
Ground,52,13,1,1
Ground,53,13,1,1
Ground,54,13,1,1
Ground,55,13,1,1
Ground,56,13,1,1
Ground,57,13,1,1
Ground,57,14,1,1
Ground,56,14,1,1
Ground,55,14,1,1
Ground,54,14,1,1
Ground,53,14,1,1
Ground,52,14,1,1
Ground,51,14,1,1
Ground,50,14,1,1
Ground,49,14,1,1
Ground,48,14,1,1
Ground,46,14,1,1
Ground,45,14,1,1
Ground,59,14,1,1
Ground,60,14,1,1
Ground,61,14,1,1
Ground,62,14,1,1
Ground,63,14,1,1
Ground,64,14,1,1
Ground,65,14,1,1
Ground,66,14,1,1
Ground,67,14,1,1
Ground,68,14,1,1
Ground,69,14,1,1
Ground,70,14,1,1
Ground,71,14,1,1
Ground,72,14,1,1
Ground,73,14,1,1
Ground,74,14,1,1
Ground,75,14,1,1
Ground,76,14,1,1
Ground,77,14,1,1
Ground,78,14,1,1
Ground,79,14,1,1
Ground,70,13,1,1
Ground,71,13,1,1
Ground,72,13,1,1
Ground,73,13,1,1
Ground,74,13,1,1
Ground,75,13,1,1
Ground,76,13,1,1
Ground,77,13,1,1
Ground,78,13,1,1
Ground,79,13,1,1
Ground,80,13,1,1
Ground,81,13,1,1
Ground,82,13,1,1
Ground,83,13,1,1
Ground,84,13,1,1
Ground,89,14,1,1
Ground,90,14,1,1
Ground,90,13,1,1
Ground,91,13,1,1
Ground,92,13,1,1
Ground,93,13,1,1
Ground,94,13,1,1
Ground,95,13,1,1
Ground,96,13,1,1
Ground,97,13,1,1
Ground,98,13,1,1
Ground,99,13,1,1
Ground,99,14,1,1
Ground,98,14,1,1
Ground,97,14,1,1
Ground,96,14,1,1
Ground,95,14,1,1
Ground,94,14,1,1
Ground,93,14,1,1
Ground,92,14,1,1
Stair,64,13,1,1
Stair,73,12,1,1
