100,15
Ground,5,2,1,1
Ground,5,1,1,1
Ground,5,0,1,1
Ground,6,0,1,1
Ground,6,1,1,1
Ground,6,2,1,1
Ground,4,2,1,1
Ground,3,2,1,1
Ground,2,2,1,1
Ground,1,2,1,1
Ground,0,2,1,1
Ground,0,1,1,1
Ground,0,0,1,1
Ground,1,0,1,1
Ground,1,1,1,1
Ground,2,1,1,1
Ground,2,0,1,1
Ground,3,0,1,1
Ground,3,1,1,1
Ground,4,1,1,1
Ground,4,0,1,1
Ground,8,4,1,1
Ground,8,5,1,1
Ground,9,5,1,1
Ground,10,5,1,1
Ground,11,5,1,1
Ground,12,5,1,1
Ground,13,5,1,1
Ground,13,4,1,1
Ground,12,4,1,1
Ground,11,4,1,1
Ground,10,4,1,1
Ground,9,4,1,1
Ground,15,2,1,1
Ground,16,2,1,1
Ground,17,2,1,1
Ground,18,2,1,1
Ground,19,2,1,1
Ground,20,2,1,1
Ground,21,2,1,1
Ground,21,1,1,1
Ground,20,1,1,1
Ground,19,1,1,1
Ground,18,1,1,1
Ground,17,1,1,1
Ground,16,1,1,1
Ground,16,0,1,1
Ground,15,0,1,1
Ground,15,1,1,1
Ground,17,0,1,1
Ground,18,0,1,1
Ground,19,0,1,1
Ground,20,0,1,1
Ground,21,0,1,1
Stair,14,2,1,1
Stair,14,1,1,1
Stair,14,3,1,1
Stair,15,3,1,1
Stair,20,3,1,1
Pipe,0,3,2,2
Treetop,7,2,1,1
Treetop,8,2,1,1
Treetop,9,2,1,1
Treetop,10,2,1,1
Treetop,11,2,1,1
Treetop,12,2,1,1
Treetop,13,2,1,1
Treetop,13,1,1,1
Treetop,13,0,1,1
Treetop,14,0,1,1
Treetop,12,0,1,1
Treetop,12,1,1,1
Treetop,11,1,1,1
Treetop,10,1,1,1
Treetop,9,1,1,1
Treetop,8,1,1,1
Treetop,7,1,1,1
Treetop,7,0,1,1
Treetop,8,0,1,1
Treetop,9,0,1,1
Treetop,10,0,1,1
Treetop,11,0,1,1
Treetop,7,3,1,1
Treetop,8,3,1,1
Treetop,9,3,1,1
Treetop,10,3,1,1
Treetop,11,3,1,1
Treetop,12,3,1,1
Treetop,13,3,1,1
Stair,2,8,1,1
Stair,2,7,1,1
Stair,2,6,1,1
Stair,2,5,1,1
Stair,2,4,1,1
Stair,2,3,1,1
Stair,3,8,1,1
Stair,3,7,1,1
Stair,3,4,1,1
Stair,22,2,1,1
Stair,22,1,1,1
Stair,22,0,1,1
Block,23,2,1,1
Block,23,1,1,1
Block,23,0,1,1
Block,24,0,1,1
Block,24,1,1,1
Block,24,2,1,1
Block,25,2,1,1
Block,25,1,1,1
Block,25,0,1,1
Block,26,0,1,1
Block,26,1,1,1
Block,26,2,1,1
Block,17,3,1,1
Block,17,4,1,1
Block,17,5,1,1
Block,17,6,1,1
Block,17,7,1,1
Block,17,8,1,1
Block,17,9,1,1
Block,10,6,1,1
Block,10,7,1,1
Block,10,8,1,1
Block,10,9,1,1
Block,10,10,1,1
Block,10,11,1,1
Block,10,12,1,1
Block,5,3,1,1
Block,5,4,1,1
Block,5,5,1,1
Block,5,6,1,1
Block,5,7,1,1
Block,5,8,1,1
Block,5,9,1,1
Block,0,6,1,1
Block,1,6,1,1
Block,25,3,1,1
Block,25,4,1,1
Block,24,4,1,1
Block,24,5,1,1
Block,24,6,1,1
Block,24,7,1,1
Block,24,8,1,1
Block,24,9,1,1
Ground,79,0,1,1
Ground,78,0,1,1
Ground,78,1,1,1
Ground,77,1,1,1
Ground,76,1,1,1
Ground,75,1,1,1
Ground,80,0,1,1
Ground,81,0,1,1
Ground,80,1,1,1
Ground,79,1,1,1
Ground,77,0,1,1
Ground,76,0,1,1
Ground,75,0,1,1
Ground,81,1,1,1
