100,15
Ground,2,1,1,1
Ground,1,1,1,1
Ground,0,1,1,1
Ground,0,0,1,1
Ground,1,0,1,1
Ground,2,0,1,1
Ground,3,0,1,1
Ground,4,0,1,1
Ground,5,0,1,1
Ground,3,1,1,1
Ground,4,1,1,1
Ground,5,1,1,1
Pipe,2,2,2,2
Ground,6,0,1,1
Ground,6,1,1,1
Ground,9,0,1,1
Ground,9,1,1,1
Ground,10,0,1,1
Ground,10,1,1,1
Ground,15,0,1,1
Ground,15,1,1,1
Ground,16,0,1,1
Ground,16,1,1,1
Pipe,9,2,2,2
Pipe,15,2,2,2
Ground,18,1,1,1
Ground,18,0,1,1
Ground,19,0,1,1
Ground,19,1,1,1
Pipe,18,2,2,2
Ground,23,1,1,1
Ground,23,0,1,1
Ground,24,0,1,1
Ground,24,1,1,1
Pipe,23,2,2,2
Ground,30,1,1,1
Ground,30,0,1,1
Ground,31,0,1,1
Ground,31,1,1,1
Ground,27,1,1,1
Ground,27,0,1,1
Ground,28,0,1,1
Ground,28,1,1,1
Pipe,27,2,2,2
Pipe,30,2,2,2
Ground,33,0,1,1
Ground,33,1,1,1
Ground,34,1,1,1
Ground,37,1,1,1
Ground,34,0,1,1
Ground,36,1,1,1
Ground,36,0,1,1
Ground,37,0,1,1
Pipe,33,2,2,2
Pipe,36,2,2,2
Ground,41,1,1,1
Ground,42,1,1,1
Ground,42,0,1,1
Ground,41,0,1,1
Pipe,41,2,2,2
Ground,44,0,1,1
Ground,44,1,1,1
Ground,45,0,1,1
Ground,48,1,1,1
Ground,45,1,1,1
Ground,48,0,1,1
Ground,49,0,1,1
Ground,49,1,1,1
Pipe,44,2,2,2
Pipe,48,2,2,2
Ground,51,0,1,1
Ground,51,1,1,1
Pipe,51,2,2,2
Ground,52,1,1,1
Ground,52,0,1,1
Ground,55,1,1,1
Ground,55,0,1,1
Ground,56,0,1,1
Ground,56,1,1,1
Pipe,55,2,2,2
